127.0.0.1 - - [02/Nov/2019:01:11:34 +0900] "GET / HTTP/1.1" 404 1115
1.246.212.140 - - [02/Nov/2019:01:21:57 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:22:14 +0900] "POST /Mandara/MandaraListOffer HTTP/1.1" 200 299
1.246.212.140 - - [02/Nov/2019:01:22:14 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=0&MandaraName=mandara0 HTTP/1.1" 200 30047
1.246.212.140 - - [02/Nov/2019:01:22:14 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=1&MandaraName=mandara1 HTTP/1.1" 200 26734
1.246.212.140 - - [02/Nov/2019:01:22:14 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=2&MandaraName=mandara2 HTTP/1.1" 200 27941
1.246.212.140 - - [02/Nov/2019:01:22:14 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=3&MandaraName=mandara3 HTTP/1.1" 200 26929
1.246.212.140 - - [02/Nov/2019:01:22:14 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 19789
1.246.212.140 - - [02/Nov/2019:01:22:14 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=5&MandaraName=mandara5 HTTP/1.1" 200 27975
1.246.212.140 - - [02/Nov/2019:01:22:14 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=6&MandaraName=mandara6 HTTP/1.1" 200 28445
1.246.212.140 - - [02/Nov/2019:01:22:14 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=7&MandaraName=mandara7 HTTP/1.1" 200 33050
1.246.212.140 - - [02/Nov/2019:01:22:14 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=8&MandaraName=mandara8 HTTP/1.1" 200 19955
1.246.212.140 - - [02/Nov/2019:01:22:14 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=9&MandaraName=mandara9 HTTP/1.1" 200 19949
1.246.212.140 - - [02/Nov/2019:01:22:16 +0900] "GET /Mandara/MandaraTargetImageOffer?Num=5&MandaraName=mandara5 HTTP/1.1" 200 38934
1.246.212.140 - - [02/Nov/2019:01:22:55 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:23:06 +0900] "POST /Mandara/MandaraListOffer HTTP/1.1" 200 299
1.246.212.140 - - [02/Nov/2019:01:23:06 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=0&MandaraName=mandara0 HTTP/1.1" 200 30047
1.246.212.140 - - [02/Nov/2019:01:23:06 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=1&MandaraName=mandara1 HTTP/1.1" 200 26734
1.246.212.140 - - [02/Nov/2019:01:23:06 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=2&MandaraName=mandara2 HTTP/1.1" 200 27941
1.246.212.140 - - [02/Nov/2019:01:23:06 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=3&MandaraName=mandara3 HTTP/1.1" 200 26929
1.246.212.140 - - [02/Nov/2019:01:23:06 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 19789
1.246.212.140 - - [02/Nov/2019:01:23:06 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=5&MandaraName=mandara5 HTTP/1.1" 200 27975
1.246.212.140 - - [02/Nov/2019:01:23:06 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=6&MandaraName=mandara6 HTTP/1.1" 200 28445
1.246.212.140 - - [02/Nov/2019:01:23:06 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=7&MandaraName=mandara7 HTTP/1.1" 200 33050
1.246.212.140 - - [02/Nov/2019:01:23:06 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=8&MandaraName=mandara8 HTTP/1.1" 200 19955
1.246.212.140 - - [02/Nov/2019:01:23:06 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=9&MandaraName=mandara9 HTTP/1.1" 200 19949
1.246.212.140 - - [02/Nov/2019:01:23:08 +0900] "GET /Mandara/MandaraTargetImageOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 33804
1.246.212.140 - - [02/Nov/2019:01:24:17 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:24:23 +0900] "POST /Mandara/MandaraListOffer HTTP/1.1" 200 299
1.246.212.140 - - [02/Nov/2019:01:24:23 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=0&MandaraName=mandara0 HTTP/1.1" 200 30047
1.246.212.140 - - [02/Nov/2019:01:24:24 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=1&MandaraName=mandara1 HTTP/1.1" 200 26734
1.246.212.140 - - [02/Nov/2019:01:24:25 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=2&MandaraName=mandara2 HTTP/1.1" 200 27941
1.246.212.140 - - [02/Nov/2019:01:24:25 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=3&MandaraName=mandara3 HTTP/1.1" 200 26929
1.246.212.140 - - [02/Nov/2019:01:24:25 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 19789
1.246.212.140 - - [02/Nov/2019:01:24:25 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=5&MandaraName=mandara5 HTTP/1.1" 200 27975
1.246.212.140 - - [02/Nov/2019:01:24:25 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=6&MandaraName=mandara6 HTTP/1.1" 200 28445
1.246.212.140 - - [02/Nov/2019:01:24:25 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=7&MandaraName=mandara7 HTTP/1.1" 200 33050
1.246.212.140 - - [02/Nov/2019:01:24:25 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=8&MandaraName=mandara8 HTTP/1.1" 200 19955
1.246.212.140 - - [02/Nov/2019:01:24:25 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=9&MandaraName=mandara9 HTTP/1.1" 200 19949
1.246.212.140 - - [02/Nov/2019:01:24:27 +0900] "GET /Mandara/MandaraTargetImageOffer?Num=3&MandaraName=mandara3 HTTP/1.1" 200 55930
1.246.212.140 - - [02/Nov/2019:01:28:07 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:28:41 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:28:43 +0900] "POST /Mandara/MandaraListOffer HTTP/1.1" 200 299
1.246.212.140 - - [02/Nov/2019:01:28:44 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=0&MandaraName=mandara0 HTTP/1.1" 200 30047
1.246.212.140 - - [02/Nov/2019:01:28:44 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=1&MandaraName=mandara1 HTTP/1.1" 200 26734
1.246.212.140 - - [02/Nov/2019:01:28:44 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=2&MandaraName=mandara2 HTTP/1.1" 200 27941
1.246.212.140 - - [02/Nov/2019:01:28:44 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=3&MandaraName=mandara3 HTTP/1.1" 200 26929
1.246.212.140 - - [02/Nov/2019:01:28:44 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 19789
1.246.212.140 - - [02/Nov/2019:01:28:44 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=5&MandaraName=mandara5 HTTP/1.1" 200 27975
1.246.212.140 - - [02/Nov/2019:01:28:44 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=6&MandaraName=mandara6 HTTP/1.1" 200 28445
1.246.212.140 - - [02/Nov/2019:01:28:44 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=7&MandaraName=mandara7 HTTP/1.1" 200 33050
1.246.212.140 - - [02/Nov/2019:01:28:45 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=8&MandaraName=mandara8 HTTP/1.1" 200 19955
1.246.212.140 - - [02/Nov/2019:01:28:46 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=9&MandaraName=mandara9 HTTP/1.1" 200 19949
1.246.212.140 - - [02/Nov/2019:01:28:49 +0900] "GET /Mandara/MandaraTargetImageOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 33804
1.246.212.140 - - [02/Nov/2019:01:31:34 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:32:22 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:33:48 +0900] "POST /Mandara/MandaraListOffer HTTP/1.1" 200 299
1.246.212.140 - - [02/Nov/2019:01:33:48 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=0&MandaraName=mandara0 HTTP/1.1" 200 30047
1.246.212.140 - - [02/Nov/2019:01:33:48 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=1&MandaraName=mandara1 HTTP/1.1" 200 26734
1.246.212.140 - - [02/Nov/2019:01:33:48 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=2&MandaraName=mandara2 HTTP/1.1" 200 27941
1.246.212.140 - - [02/Nov/2019:01:33:48 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=3&MandaraName=mandara3 HTTP/1.1" 200 26929
1.246.212.140 - - [02/Nov/2019:01:33:48 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 19789
1.246.212.140 - - [02/Nov/2019:01:33:48 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=5&MandaraName=mandara5 HTTP/1.1" 200 27975
1.246.212.140 - - [02/Nov/2019:01:33:48 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=6&MandaraName=mandara6 HTTP/1.1" 200 28445
1.246.212.140 - - [02/Nov/2019:01:33:48 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=7&MandaraName=mandara7 HTTP/1.1" 200 33050
1.246.212.140 - - [02/Nov/2019:01:33:48 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=8&MandaraName=mandara8 HTTP/1.1" 200 19955
1.246.212.140 - - [02/Nov/2019:01:33:48 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=9&MandaraName=mandara9 HTTP/1.1" 200 19949
1.246.212.140 - - [02/Nov/2019:01:33:50 +0900] "GET /Mandara/MandaraTargetImageOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 33804
1.246.212.140 - - [02/Nov/2019:01:37:51 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:37:52 +0900] "POST /Mandara/MandaraListOffer HTTP/1.1" 200 299
1.246.212.140 - - [02/Nov/2019:01:37:52 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=0&MandaraName=mandara0 HTTP/1.1" 200 30047
1.246.212.140 - - [02/Nov/2019:01:37:52 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=1&MandaraName=mandara1 HTTP/1.1" 200 26734
1.246.212.140 - - [02/Nov/2019:01:37:52 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=2&MandaraName=mandara2 HTTP/1.1" 200 27941
1.246.212.140 - - [02/Nov/2019:01:37:52 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=3&MandaraName=mandara3 HTTP/1.1" 200 26929
1.246.212.140 - - [02/Nov/2019:01:37:52 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 19789
1.246.212.140 - - [02/Nov/2019:01:37:52 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=5&MandaraName=mandara5 HTTP/1.1" 200 27975
1.246.212.140 - - [02/Nov/2019:01:37:53 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=6&MandaraName=mandara6 HTTP/1.1" 200 28445
1.246.212.140 - - [02/Nov/2019:01:37:53 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=7&MandaraName=mandara7 HTTP/1.1" 200 33050
1.246.212.140 - - [02/Nov/2019:01:37:53 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=8&MandaraName=mandara8 HTTP/1.1" 200 19955
1.246.212.140 - - [02/Nov/2019:01:37:54 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=9&MandaraName=mandara9 HTTP/1.1" 200 19949
1.246.212.140 - - [02/Nov/2019:01:37:57 +0900] "GET /Mandara/MandaraTargetImageOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 33804
1.246.212.140 - - [02/Nov/2019:01:40:21 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:41:22 +0900] "POST /Mandara/MandaraListOffer HTTP/1.1" 200 299
1.246.212.140 - - [02/Nov/2019:01:41:22 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=0&MandaraName=mandara0 HTTP/1.1" 200 30047
1.246.212.140 - - [02/Nov/2019:01:41:22 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=1&MandaraName=mandara1 HTTP/1.1" 200 26734
1.246.212.140 - - [02/Nov/2019:01:41:23 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=2&MandaraName=mandara2 HTTP/1.1" 200 27941
1.246.212.140 - - [02/Nov/2019:01:41:23 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=3&MandaraName=mandara3 HTTP/1.1" 200 26929
1.246.212.140 - - [02/Nov/2019:01:41:23 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 19789
1.246.212.140 - - [02/Nov/2019:01:41:23 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=5&MandaraName=mandara5 HTTP/1.1" 200 27975
1.246.212.140 - - [02/Nov/2019:01:41:23 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=6&MandaraName=mandara6 HTTP/1.1" 200 28445
1.246.212.140 - - [02/Nov/2019:01:41:23 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=7&MandaraName=mandara7 HTTP/1.1" 200 33050
1.246.212.140 - - [02/Nov/2019:01:41:23 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=8&MandaraName=mandara8 HTTP/1.1" 200 19955
1.246.212.140 - - [02/Nov/2019:01:41:23 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=9&MandaraName=mandara9 HTTP/1.1" 200 19949
1.246.212.140 - - [02/Nov/2019:01:41:36 +0900] "GET /Mandara/MandaraTargetImageOffer?Num=5&MandaraName=mandara5 HTTP/1.1" 200 38934
1.246.212.140 - - [02/Nov/2019:01:51:22 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:51:29 +0900] "POST /Mandara/MandaraListOffer HTTP/1.1" 200 299
1.246.212.140 - - [02/Nov/2019:01:51:30 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=0&MandaraName=mandara0 HTTP/1.1" 200 30047
1.246.212.140 - - [02/Nov/2019:01:51:30 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=1&MandaraName=mandara1 HTTP/1.1" 200 26734
1.246.212.140 - - [02/Nov/2019:01:51:30 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=2&MandaraName=mandara2 HTTP/1.1" 200 27941
1.246.212.140 - - [02/Nov/2019:01:51:30 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=3&MandaraName=mandara3 HTTP/1.1" 200 26929
1.246.212.140 - - [02/Nov/2019:01:51:30 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 19789
1.246.212.140 - - [02/Nov/2019:01:51:30 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=5&MandaraName=mandara5 HTTP/1.1" 200 27975
1.246.212.140 - - [02/Nov/2019:01:51:30 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=6&MandaraName=mandara6 HTTP/1.1" 200 28445
1.246.212.140 - - [02/Nov/2019:01:51:31 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=7&MandaraName=mandara7 HTTP/1.1" 200 33050
1.246.212.140 - - [02/Nov/2019:01:51:32 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=8&MandaraName=mandara8 HTTP/1.1" 200 19955
1.246.212.140 - - [02/Nov/2019:01:51:32 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=9&MandaraName=mandara9 HTTP/1.1" 200 19949
1.246.212.140 - - [02/Nov/2019:01:51:33 +0900] "GET /Mandara/MandaraTargetImageOffer?Num=6&MandaraName=mandara6 HTTP/1.1" 200 59173
1.246.212.140 - - [02/Nov/2019:01:52:42 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:55:08 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:55:11 +0900] "POST /Mandara/MandaraListOffer HTTP/1.1" 200 299
1.246.212.140 - - [02/Nov/2019:01:55:11 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=0&MandaraName=mandara0 HTTP/1.1" 200 30047
1.246.212.140 - - [02/Nov/2019:01:55:11 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=1&MandaraName=mandara1 HTTP/1.1" 200 26734
1.246.212.140 - - [02/Nov/2019:01:55:11 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=2&MandaraName=mandara2 HTTP/1.1" 200 27941
1.246.212.140 - - [02/Nov/2019:01:55:11 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=3&MandaraName=mandara3 HTTP/1.1" 200 26929
1.246.212.140 - - [02/Nov/2019:01:55:11 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 19789
1.246.212.140 - - [02/Nov/2019:01:55:11 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=5&MandaraName=mandara5 HTTP/1.1" 200 27975
1.246.212.140 - - [02/Nov/2019:01:55:11 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=6&MandaraName=mandara6 HTTP/1.1" 200 28445
1.246.212.140 - - [02/Nov/2019:01:55:11 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=7&MandaraName=mandara7 HTTP/1.1" 200 33050
1.246.212.140 - - [02/Nov/2019:01:55:11 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=8&MandaraName=mandara8 HTTP/1.1" 200 19955
1.246.212.140 - - [02/Nov/2019:01:55:11 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=9&MandaraName=mandara9 HTTP/1.1" 200 19949
1.246.212.140 - - [02/Nov/2019:01:55:15 +0900] "GET /Mandara/MandaraTargetImageOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 33804
1.246.212.140 - - [02/Nov/2019:01:56:11 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:01:56:21 +0900] "POST /Mandara/MandaraListOffer HTTP/1.1" 200 299
1.246.212.140 - - [02/Nov/2019:01:56:21 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=0&MandaraName=mandara0 HTTP/1.1" 200 30047
1.246.212.140 - - [02/Nov/2019:01:56:21 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=1&MandaraName=mandara1 HTTP/1.1" 200 26734
1.246.212.140 - - [02/Nov/2019:01:56:21 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=2&MandaraName=mandara2 HTTP/1.1" 200 27941
1.246.212.140 - - [02/Nov/2019:01:56:21 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=3&MandaraName=mandara3 HTTP/1.1" 200 26929
1.246.212.140 - - [02/Nov/2019:01:56:22 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 19789
1.246.212.140 - - [02/Nov/2019:01:56:22 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=5&MandaraName=mandara5 HTTP/1.1" 200 27975
1.246.212.140 - - [02/Nov/2019:01:56:26 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=6&MandaraName=mandara6 HTTP/1.1" 200 28445
1.246.212.140 - - [02/Nov/2019:01:56:28 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=7&MandaraName=mandara7 HTTP/1.1" 200 33050
1.246.212.140 - - [02/Nov/2019:01:56:28 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=8&MandaraName=mandara8 HTTP/1.1" 200 19955
1.246.212.140 - - [02/Nov/2019:01:56:28 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=9&MandaraName=mandara9 HTTP/1.1" 200 19949
1.246.212.140 - - [02/Nov/2019:01:56:30 +0900] "GET /Mandara/MandaraTargetImageOffer?Num=4&MandaraName=mandara4 HTTP/1.1" 200 33804
1.246.212.140 - - [02/Nov/2019:02:01:39 +0900] "POST /Mandara/UserAdder HTTP/1.1" 200 6
1.246.212.140 - - [02/Nov/2019:02:01:41 +0900] "POST /Mandara/MandaraListOffer HTTP/1.1" 200 299
1.246.212.140 - - [02/Nov/2019:02:01:43 +0900] "GET /Mandara/MandaraTargetIconOffer?Num=0&MandaraName=mandara0 HTTP/1.1" 200 30047
